image_index,latent_distance,original_entropy_latent,counterfactual_entropy_latent,latent_entropy_reduction,original_entropy_recon,counterfactual_entropy_recon,recon_entropy_reduction,original_log_likelihood,reconstruction_log_likelihood,counterfactual_log_likelihood,log_likelihood_difference,recon_counterfactual_log_likelihood_difference,likelihood_ratio,recon_counterfactual_likelihood_ratio,original_realism_score,reconstruction_realism_score,counterfactual_realism_score,realism_score_difference,recon_counterfactual_realism_difference,original_class_latent,original_class_recon,counterfactual_class_latent,counterfactual_class_recon,original_prob_class_0,original_prob_class_1,original_prob_class_2,original_prob_class_3,original_prob_class_4,original_prob_class_5,original_prob_class_6,original_prob_class_7,original_prob_class_8,original_prob_class_9,counterfactual_prob_class_0,counterfactual_prob_class_1,counterfactual_prob_class_2,counterfactual_prob_class_3,counterfactual_prob_class_4,counterfactual_prob_class_5,counterfactual_prob_class_6,counterfactual_prob_class_7,counterfactual_prob_class_8,counterfactual_prob_class_9
10,23.67611312866211,1.580190658569336,0.05578352138400078,1.524407148361206,1.6409461498260498,0.11292429268360138,1.5280218124389648,-105.71736145019531,-116.28303527832031,-117.02767944335938,11.310317993164062,0.7446441650390625,81659.87165430274,2.105692022816425,0.9800461530685425,0.9752606749534607,0.9745447039604187,0.005501449108123779,0.0007159709930419922,0,0,0,0,0.36468247,0.1562765,0.003991434,4.123959e-08,0.05229031,0.05972272,0.09542332,5.5090655e-05,0.26754764,1.0483975e-05,0.9900674,5.91645e-07,2.2459585e-06,1.3203138e-13,2.5420582e-07,7.6883475e-07,6.4260757e-06,2.2379862e-09,0.009922273,4.966131e-10
11,22.376020431518555,1.5249204635620117,0.00799475982785225,1.5169256925582886,1.4699344635009766,1.0029184818267822,0.46701598167419434,-98.67050170898438,-114.42118072509766,-119.23495483398438,20.564453125,4.813774108886719,853156129.9580528,123.19569519460542,0.9815084338188171,0.9747603535652161,0.9733879566192627,0.008120477199554443,0.0013723969459533691,8,8,8,8,0.043310106,0.10004174,0.20203418,0.02696493,9.056885e-06,0.002545721,2.2207375e-07,0.27611592,0.348974,4.084774e-06,2.2502601e-05,7.1456645e-07,8.012713e-07,3.382833e-06,1.0846033e-12,0.0009550295,1.5494392e-09,5.058298e-06,0.99901253,1.1852593e-08
12,25.410192489624023,1.4674147367477417,4.361241735750809e-05,1.4673711061477661,1.4699878692626953,0.8758159279823303,0.594171941280365,-131.14157104492188,-136.72463989257812,-138.816650390625,7.675079345703125,2.092010498046875,2153.994589130344,8.101186221435563,0.9655107855796814,0.9633350372314453,0.9604372978210449,0.005073487758636475,0.0028977394104003906,9,9,9,9,0.23334548,6.6687593e-09,0.11183777,1.7827854e-06,0.012636734,0.09192729,0.11305307,6.461008e-08,1.3415426e-08,0.43719772,1.8927423e-07,7.420498e-14,1.6165118e-11,2.3232502e-15,1.5958105e-07,2.7393698e-06,5.190463e-12,1.7544156e-15,6.0330692e-15,0.9999969
13,28.44247817993164,1.427849531173706,0.0005088195321150124,1.4273407459259033,1.1991405487060547,1.3350306749343872,-0.13589012622833252,-133.17039489746094,-139.20709228515625,-169.1626739501953,35.992279052734375,29.955581665039062,4278072928386958.5,10222186949459.498,0.9645517468452454,0.9626132845878601,0.9283206462860107,0.03623110055923462,0.034292638301849365,3,9,3,3,0.069760315,2.0405226e-07,2.3372787e-10,0.4084458,0.028446002,0.15440767,4.445544e-09,0.032256264,0.0022716147,0.30441213,7.8817364e-10,3.3483212e-16,9.41566e-13,0.99995697,1.9137168e-10,1.7923869e-05,9.641033e-15,7.634501e-07,2.9207432e-09,2.4390374e-05
14,26.590761184692383,1.3413375616073608,0.057760484516620636,1.2835770845413208,1.1605064868927002,0.6759142875671387,0.4845921993255615,-114.61949157714844,-104.73725891113281,-105.42829895019531,-9.191192626953125,0.6910400390625,0.00010193322387577809,1.9957901539334406,0.9773632287979126,0.9802299737930298,0.9803077578544617,-0.0029445290565490723,-7.778406143188477e-05,1,1,7,7,7.3547795e-05,0.39358744,0.18977888,0.04812445,0.0071291155,9.435995e-06,2.9179972e-10,0.3293054,0.0001541906,0.031837456,1.4467833e-11,0.0008088602,8.3381835e-08,2.4296996e-06,0.000253295,1.485792e-12,2.0753958e-20,0.9904716,3.1897435e-10,0.008463653
15,27.968233108520508,1.4261993169784546,1.5275834812200628e-05,1.426184058189392,1.3392888307571411,0.5966578722000122,0.7426309585571289,-126.08129119873047,-131.17486572265625,-132.78012084960938,6.698829650878906,1.605255126953125,811.4555828901574,4.979129750910843,0.9706563353538513,0.9654144644737244,0.9638296961784363,0.006826639175415039,0.001584768295288086,6,6,6,6,0.13979757,0.00010873981,0.05953616,0.00857181,2.696998e-07,0.19967048,0.46413016,1.248742e-08,0.12817429,1.0488006e-05,4.3972963e-07,5.9872944e-14,3.3556802e-10,7.882213e-13,1.732748e-16,2.5482043e-08,0.999999,3.0985194e-24,5.088404e-07,3.4612102e-17
16,19.667255401611328,1.2495979070663452,0.0004929981660097837,1.2491048574447632,1.0312705039978027,0.5123695135116577,0.518900990486145,-79.99687194824219,-79.76993560791016,-73.53239440917969,-6.4644775390625,-6.237541198730469,0.0015578049388817589,0.001954655729038251,0.9881145358085632,0.9882638454437256,0.9887552857398987,-0.0006407499313354492,-0.0004914402961730957,1,1,1,1,0.0022490965,0.60934865,0.16370715,0.10305889,0.008589227,1.18092224e-07,2.4436225e-08,0.056228936,0.021999573,0.0348183,5.323149e-07,0.9999601,1.3772505e-05,6.68054e-07,2.9516455e-06,8.151141e-09,1.2850548e-09,2.9233586e-06,1.898706e-05,1.9483805e-08
17,22.501724243164062,1.3648697137832642,0.0005753014702349901,1.364294409751892,0.6682790517807007,0.6698629856109619,-0.0015839338302612305,-69.1664810180664,-75.46114349365234,-71.39244842529297,2.2259674072265625,-4.068695068359375,9.262439021498583,0.017099687878500497,0.9900475144386292,0.9887127876281738,0.9900057911872864,4.172325134277344e-05,-0.0012930035591125488,1,1,1,1,0.00058938813,0.5807912,0.15992671,0.026696466,0.06587439,0.0009524861,0.075788386,0.03099226,0.05836944,1.9262623e-05,1.5311674e-07,0.99995023,4.122723e-05,2.6112377e-06,1.3298715e-09,2.2086772e-06,3.5871167e-08,1.007134e-08,3.478413e-06,1.4677225e-10
18,21.944509506225586,1.2074835300445557,0.0009205359383486211,1.2065629959106445,1.4022142887115479,0.5825210213661194,0.8196932673454285,-78.28588104248047,-95.17861938476562,-94.16747283935547,15.881591796875,-1.0111465454101562,7893828.399488699,0.3638016252757499,0.9885525703430176,0.9839239716529846,0.9838355779647827,0.004716992378234863,8.83936882019043e-05,7,2,7,7,0.009215174,0.07509577,0.3189133,0.003373483,4.5319655e-05,1.6300812e-06,6.126619e-08,0.5049893,0.007770922,0.08059495,2.1172298e-06,1.6072947e-05,6.572958e-06,5.2336913e-05,1.13765325e-11,3.9101442e-13,6.8340075e-19,0.99991965,1.5753989e-09,3.219908e-06
19,25.726835250854492,1.1662613153457642,0.003285119542852044,1.1629761457443237,1.3389291763305664,0.7494733929634094,0.589455783367157,-125.0308837890625,-118.91992950439453,-130.6905517578125,5.65966796875,11.770622253417969,287.05331605989426,129394.64196348526,0.9686615467071533,0.9724045395851135,0.9677406549453735,0.0009208917617797852,0.00466388463973999,4,4,4,4,1.3581413e-09,0.01189938,0.1346638,0.042972818,0.5601902,4.6463517e-11,2.7283418e-15,0.008466414,4.597476e-08,0.2418073,2.5455907e-15,6.2971685e-06,0.0002335495,3.110607e-06,0.9996623,1.9548955e-19,4.957591e-18,9.445127e-05,2.538574e-12,2.862719e-07
20,28.421178817749023,1.416634202003479,0.00016604104894213378,1.4164681434631348,1.3403059244155884,0.6519205570220947,0.6883853673934937,-108.05750274658203,-126.51255798339844,-128.10487365722656,20.04737091064453,1.592315673828125,508700966.9640963,4.915117569331648,0.9776901602745056,0.9702944755554199,0.9681721925735474,0.009517967700958252,0.0021222829818725586,9,9,9,9,0.10840373,0.00032259023,0.0338643,9.446505e-05,0.13191473,0.05078189,0.00076802826,0.07299382,0.036088213,0.5647682,3.5656484e-08,2.4963196e-21,1.6095744e-13,6.343218e-09,8.7994863e-07,7.667383e-08,7.97057e-12,1.5281923e-07,1.2023857e-05,0.9999868
21,27.936412811279297,1.2607574462890625,0.05623225122690201,1.2045252323150635,1.1762043237686157,0.3990062177181244,0.777198076248169,-114.77371978759766,-125.26776123046875,-126.7464599609375,11.972740173339844,1.47869873046875,158378.04965344694,4.387232992231715,0.9742664098739624,0.9705952405929565,0.9691687226295471,0.005097687244415283,0.0014265179634094238,3,1,3,3,5.9131757e-09,0.35420758,0.085035354,0.41206557,2.3264752e-08,6.69469e-05,1.9762431e-11,0.1395178,3.3714347e-11,0.009106761,1.3424125e-18,1.0741635e-05,3.206559e-10,0.98996806,1.9708286e-15,2.9861005e-12,2.7193694e-21,0.010021141,9.6286706e-20,3.0898107e-11
22,21.921613693237305,1.322268009185791,2.0639340618799906e-06,1.3222659826278687,1.2580530643463135,0.5300095081329346,0.7280435562133789,-84.26976776123047,-90.07929229736328,-100.51374816894531,16.243980407714844,10.434455871582031,11341514.574588493,34011.564277655765,0.9870011806488037,0.9852761030197144,0.9822160005569458,0.00478518009185791,0.0030601024627685547,9,7,9,9,0.08699261,0.17300701,1.2215102e-06,1.2441095e-06,0.00781322,8.417371e-06,1.4759433e-06,0.36096808,0.0064593023,0.36474746,3.566243e-08,3.2872954e-08,1.6668994e-15,1.8452794e-12,5.7252103e-10,1.4028993e-10,1.2966373e-14,3.942091e-08,4.1334616e-09,0.9999999
23,29.477815628051758,1.1202994585037231,0.00024593682610429823,1.1200535297393799,1.2170687913894653,0.9961061477661133,0.22096264362335205,-123.81939697265625,-130.21340942382812,-147.4065399169922,23.587142944335938,17.193130493164062,17529358561.976074,29300949.897276632,0.970386266708374,0.9667494893074036,0.9545649290084839,0.015821337699890137,0.012184560298919678,5,9,5,5,0.057720926,1.1438432e-09,0.008521801,0.049215086,0.011127273,0.49421152,1.0203994e-08,4.9631253e-05,2.6389915e-05,0.3791273,2.4947733e-06,2.2287766e-16,6.060747e-12,7.7829463e-07,3.4065686e-13,0.9999801,3.1417653e-15,1.8605797e-09,1.076553e-12,1.6615695e-05
24,29.884632110595703,1.2765413522720337,2.993734597112052e-06,1.276538372039795,1.2240631580352783,0.5385009050369263,0.685562252998352,-135.7210235595703,-122.55474853515625,-132.4194793701172,-3.301544189453125,9.864730834960938,0.036826256754859836,19239.69429309019,0.9654410481452942,0.9744699001312256,0.9650287628173828,0.00041228532791137695,0.009441137313842773,2,1,2,2,7.1013496e-06,0.3146857,0.39368603,0.19411199,1.758038e-05,2.6804099e-05,1.5558301e-06,0.09746323,9.304523e-12,1.0393605e-13,5.4968453e-15,1.1170392e-07,0.9999998,1.5034084e-08,8.477364e-13,1.7477907e-12,1.8021462e-12,4.468422e-08,7.3712577e-22,8.706693e-20
25,22.486846923828125,1.4863862991333008,0.05489860847592354,1.4314876794815063,1.239960789680481,0.3766937851905823,0.8632670044898987,-91.22014617919922,-95.31102752685547,-102.57000732421875,11.349861145019531,7.258979797363281,84953.65445086043,1420.8062872320447,0.9851652383804321,0.9828163981437683,0.9806169271469116,0.004548311233520508,0.0021994709968566895,6,5,8,8,0.028865218,0.096205436,4.8322534e-05,8.195359e-06,0.003803473,0.25929204,0.3461767,6.1000305e-06,0.24689989,0.01869461,3.621204e-05,1.3988569e-07,1.6198606e-09,3.3214122e-13,2.141512e-10,0.00952744,6.257128e-05,8.20395e-14,0.9903734,2.3433547e-07
26,27.345844268798828,1.3027722835540771,0.037345487624406815,1.265426754951477,1.6150187253952026,0.8461153507232666,0.768903374671936,-125.38109588623047,-143.4339599609375,-171.26597595214844,45.88488006591797,27.832015991210938,8.463504226538265e+19,1222618506232.6821,0.9700012803077698,0.9600328803062439,0.9307584166526794,0.03924286365509033,0.029274463653564453,2,2,2,2,0.0060820514,0.008068511,0.45840254,7.838335e-06,0.054276608,1.1255306e-10,6.670905e-08,0.34226272,0.044532046,0.08636757,9.42208e-06,4.707353e-08,0.9938968,4.9205216e-08,6.411363e-09,2.2398648e-17,3.4191382e-07,8.676383e-06,0.0060846824,3.3432576e-10
27,24.48744773864746,1.2218618392944336,0.002582661574706435,1.219279170036316,1.164616584777832,0.24199733138084412,0.9226192235946655,-111.87452697753906,-115.15460205078125,-121.7582015991211,9.883674621582031,6.603599548339844,19607.64110578756,737.7459678507844,0.976895809173584,0.9759404063224792,0.9710549712181091,0.0058408379554748535,0.004885435104370117,2,2,2,2,1.30405175e-11,0.0113402195,0.5317073,0.15392229,0.08650398,5.2852345e-09,9.607562e-11,0.21594562,0.0005454127,3.5166166e-05,6.464967e-17,4.634605e-09,0.9997194,0.0002795964,4.205509e-09,4.1520257e-20,2.1399272e-19,1.018159e-06,8.44734e-09,1.9135277e-10
28,27.54589080810547,1.3368403911590576,0.001702712383121252,1.3351377248764038,1.5067567825317383,0.29576414823532104,1.2109925746917725,-121.5677261352539,-122.8230972290039,-133.65628051757812,12.088554382324219,10.833183288574219,177824.85466768843,50674.76270240295,0.972339928150177,0.9712446331977844,0.9660277366638184,0.006312191486358643,0.0052168965339660645,8,9,8,8,0.008679168,0.0059964526,0.0014901845,0.23491809,0.019030433,0.037311457,1.3382196e-05,1.7766134e-06,0.4243444,0.26821464,7.488745e-10,9.40155e-09,3.481434e-11,0.0001747277,1.2990137e-07,9.538783e-08,1.3025667e-08,1.3571077e-15,0.9998242,7.924612e-07
29,14.798150062561035,1.265263319015503,0.015913287177681923,1.2493500709533691,0.6008245348930359,0.8923813104629517,-0.29155677556991577,-73.38935852050781,-92.90209197998047,-93.90971374511719,20.520355224609375,1.0076217651367188,816351209.8911308,2.739079089371817,0.9895849823951721,0.9845102429389954,0.9838005900382996,0.005784392356872559,0.0007096529006958008,9,7,9,7,0.0478305,0.036531784,0.004468275,0.053513635,0.0083078025,0.013634538,1.3587528e-07,0.31605536,0.002442041,0.5172159,8.102494e-07,1.5073763e-06,2.1178497e-09,4.0002232e-07,5.5324256e-07,1.1390114e-06,4.7737114e-12,0.002228533,9.036715e-07,0.9977662
30,19.486129760742188,1.2679789066314697,0.011566916480660439,1.2564120292663574,1.2054271697998047,0.6424277424812317,0.562999427318573,-102.16545104980469,-122.05587005615234,-119.75487518310547,17.58942413330078,-2.300994873046875,43550168.62758117,0.1001591485017402,0.980457603931427,0.9720306396484375,0.9730047583580017,0.007452845573425293,-0.000974118709564209,8,6,8,8,0.008048138,0.0001747619,0.061472997,8.582483e-06,1.2467853e-05,0.19911732,0.34516007,3.0036867e-07,0.38600525,1.3615872e-07,7.749945e-11,1.1442565e-13,6.953201e-05,5.058912e-06,1.0660725e-09,0.0013030331,7.705541e-05,6.146354e-12,0.99854535,4.6240106e-10
31,29.749401092529297,1.4065734148025513,0.0019874528516083956,1.4045859575271606,1.300479769706726,0.5123690366744995,0.7881107330322266,-129.20022583007812,-123.64836120605469,-127.08101654052734,-2.1192092895507812,3.4326553344726562,0.12012657630751776,30.958739512515056,0.9690845608711243,0.9715558886528015,0.9691063761711121,-2.181529998779297e-05,0.002449512481689453,0,0,0,0,0.49613273,1.5644193e-11,0.04388904,0.13152845,1.8115685e-08,0.017627805,0.006656098,4.843543e-05,0.21045566,0.093661696,0.9998011,4.936803e-16,8.708171e-06,3.6068993e-08,1.8739174e-14,7.742618e-12,6.02184e-09,3.1065997e-11,0.00017326753,1.690645e-05
32,17.448339462280273,1.3026654720306396,3.1995172321330756e-05,1.30263352394104,1.4099106788635254,0.7289842367172241,0.6809264421463013,-142.050048828125,-128.16488647460938,-126.55206298828125,-15.49798583984375,-1.612823486328125,1.8591321840148565e-07,0.19932403013982095,0.9660305976867676,0.9697486758232117,0.9686003923416138,-0.0025697946548461914,0.0011482834815979004,2,2,2,2,2.891577e-08,0.12131756,0.57384217,0.009747039,0.13913253,9.662674e-07,0.0024841009,0.07093399,0.08254161,3.1873024e-10,8.173249e-10,8.4768914e-08,0.99999785,2.0743885e-08,2.7973516e-07,3.701158e-14,7.9126394e-10,1.1206999e-07,1.656917e-06,2.812536e-15
33,21.635000228881836,1.0211217403411865,0.00014296777953859419,1.0209788084030151,1.1501705646514893,0.3315555453300476,0.8186150193214417,-132.62535095214844,-133.90863037109375,-131.08905029296875,-1.5363006591796875,-2.819580078125,0.2151756389129562,0.059630977804187024,0.9660890102386475,0.9656620621681213,0.9665442705154419,-0.0004552602767944336,-0.0008822083473205566,8,8,8,8,0.08685538,2.4667765e-10,0.009965654,0.00017296465,0.019309204,0.00025112872,1.070859e-06,0.075014845,0.7009139,0.10751578,9.3147963e-07,8.568828e-18,3.017492e-08,4.6779753e-08,4.638291e-09,6.9523725e-07,3.825083e-12,8.0095386e-10,0.999989,9.298667e-06
34,26.198955535888672,1.2981466054916382,0.05607059970498085,1.24207603931427,1.53267502784729,0.313445508480072,1.2192294597625732,-130.10958862304688,-137.0756378173828,-132.1839599609375,2.074371337890625,-4.8916778564453125,7.95954102398615,0.007508813189059658,0.9683026075363159,0.962330162525177,0.9660834670066833,0.0022191405296325684,-0.0037533044815063477,3,8,3,3,3.8864946e-05,1.4678692e-08,0.0363539,0.45171705,0.0033261164,0.1812378,0.040073037,1.4238262e-07,0.28692952,0.0003235484,8.181674e-11,1.4995909e-11,3.6728634e-06,0.99000126,1.3326026e-12,3.8289513e-06,3.9398765e-10,2.0866279e-14,0.009990513,7.6628265e-07
35,24.980974197387695,1.168277382850647,0.05622009187936783,1.1120573282241821,1.0550767183303833,0.20119254291057587,0.8538841605186462,-114.07553100585938,-115.22162628173828,-118.54727172851562,4.47174072265625,3.3256454467773438,87.5089192676692,27.816947208555842,0.9758322238922119,0.9754955172538757,0.9747592210769653,0.001073002815246582,0.0007362961769104004,9,9,9,9,0.012311716,5.6050697e-09,0.13364562,0.013966299,0.03136981,0.009561166,2.0847134e-05,0.004786407,0.17893621,0.61540186,2.9065536e-10,1.9102544e-16,3.6966348e-08,6.8698793e-09,3.253883e-05,0.009966787,6.120084e-16,3.4812664e-10,1.14515686e-07,0.9900005
36,27.726295471191406,1.1591222286224365,0.006978434510529041,1.1521438360214233,1.1207361221313477,0.44971585273742676,0.6710202693939209,-116.27977752685547,-122.56390380859375,-127.81969451904297,11.5399169921875,5.255790710449219,102735.90981361906,191.67298378209597,0.975665271282196,0.9729182124137878,0.9682207107543945,0.007444560527801514,0.0046975016593933105,9,9,5,5,3.5937424e-05,2.7488736e-09,0.00011359408,0.12845442,4.4437978e-11,0.36656588,1.0506482e-06,7.1441804e-11,0.058549576,0.44627953,3.852102e-10,7.8852514e-17,2.0706178e-19,3.488037e-10,5.222701e-18,0.9991331,2.382702e-09,1.5864837e-15,7.816534e-09,0.000866827
37,21.912673950195312,1.3118631839752197,0.0006829145713709295,1.3111802339553833,1.191120982170105,0.3148092031478882,0.8763117790222168,-100.94332885742188,-101.71302795410156,-99.74999237060547,-1.1933364868164062,-1.9630355834960938,0.3032079252657027,0.14043148175579853,0.9822774529457092,0.981727123260498,0.9812613725662231,0.001016080379486084,0.00046575069427490234,6,3,6,6,0.00049230433,0.16286325,0.06687339,0.2542192,2.2000317e-05,0.034488197,0.47864565,0.0023958355,3.606891e-08,8.979179e-08,7.620744e-08,3.1375443e-05,4.6541498e-07,2.6118736e-05,5.3847725e-07,4.8448356e-07,0.99994093,1.2067146e-15,6.7419833e-13,1.0787007e-09
38,20.052989959716797,1.1474876403808594,0.0007011730340309441,1.1467864513397217,0.9599640965461731,0.004170494619756937,0.9557936191558838,-78.5029067993164,-88.99105072021484,-93.36763000488281,14.864723205566406,4.376579284667969,2855402.025133632,79.5653967921076,0.9881649017333984,0.985338568687439,0.9839593768119812,0.004205524921417236,0.0013791918754577637,4,4,4,4,0.001612468,0.011732022,0.0006713692,0.0024269717,0.60070693,2.865392e-09,0.10584263,3.3655337e-07,0.079439506,0.19756775,3.3777045e-10,1.959547e-05,9.829848e-10,1.8985689e-07,0.99993855,2.2081681e-14,4.823962e-07,1.0941433e-11,3.7649124e-07,4.073344e-05
