image_index,latent_distance,original_entropy_latent,counterfactual_entropy_latent,latent_entropy_reduction,original_entropy_recon,counterfactual_entropy_recon,recon_entropy_reduction,original_log_likelihood,reconstruction_log_likelihood,counterfactual_log_likelihood,log_likelihood_difference,recon_counterfactual_log_likelihood_difference,likelihood_ratio,recon_counterfactual_likelihood_ratio,original_realism_score,reconstruction_realism_score,counterfactual_realism_score,realism_score_difference,recon_counterfactual_realism_difference,original_class_latent,original_class_recon,counterfactual_class_latent,counterfactual_class_recon,original_prob_class_0,original_prob_class_1,original_prob_class_2,original_prob_class_3,original_prob_class_4,original_prob_class_5,original_prob_class_6,original_prob_class_7,original_prob_class_8,original_prob_class_9,counterfactual_prob_class_0,counterfactual_prob_class_1,counterfactual_prob_class_2,counterfactual_prob_class_3,counterfactual_prob_class_4,counterfactual_prob_class_5,counterfactual_prob_class_6,counterfactual_prob_class_7,counterfactual_prob_class_8,counterfactual_prob_class_9
10,27.914033889770508,1.3247288465499878,0.0050639077089726925,1.3196649551391602,1.4824650287628174,0.3876538872718811,1.094811201095581,-80.1646957397461,-87.14977264404297,-120.25605010986328,40.09135437011719,33.10627746582031,2.5790156347686163e+17,238711652794186.38,0.9881994724273682,0.9857900738716125,0.9731420278549194,0.01505744457244873,0.012648046016693115,6,6,6,6,5.410759e-09,0.07256944,0.346815,0.115424305,3.0003657e-06,0.049151186,0.41544056,8.965911e-05,0.00046347632,4.3339438e-05,1.9484619e-15,0.000547086,3.2256576e-05,2.9439268e-06,3.8173154e-09,3.3055525e-09,0.9994176,2.7730307e-14,8.264861e-08,3.4925188e-12
11,35.43533706665039,1.5849804878234863,0.0005351430154405534,1.5844453573226929,1.5587730407714844,0.4871949255466461,1.0715781450271606,-121.8287353515625,-140.65867614746094,-125.38734436035156,3.5586090087890625,-15.271331787109375,35.114319449033076,2.332087674029208e-07,0.9698969721794128,0.964196503162384,0.9698122143745422,8.475780487060547e-05,-0.005615711212158203,7,9,7,7,0.026866622,0.0013928158,0.0053613167,0.008503951,0.14699806,0.03082762,0.011366007,0.33378264,0.106177576,0.32872337,3.8323907e-13,4.3257012e-10,1.9777474e-10,2.9153123e-06,9.6144376e-08,2.9192007e-08,3.3704348e-17,0.9999522,1.701932e-14,4.474619e-05
12,31.82741928100586,1.7488651275634766,0.003482918255031109,1.7453821897506714,1.651170015335083,0.19207288324832916,1.459097146987915,-115.6158218383789,-127.07382202148438,-151.04107666015625,35.425254821777344,23.967254638671875,2426569246027084.5,25635774098.703495,0.9752339124679565,0.971354067325592,0.9498268961906433,0.025407016277313232,0.02152717113494873,2,2,2,2,2.7194847e-07,6.941697e-08,0.28200555,0.12390383,0.07378753,0.2124208,0.12377279,0.17339468,0.00013264424,0.010581798,2.2511216e-15,3.140219e-11,0.9996063,0.0003934633,5.217618e-12,3.0801481e-09,9.694041e-09,2.7175045e-07,4.414818e-11,7.334313e-14
13,33.24947738647461,1.3877352476119995,0.036377307027578354,1.3513579368591309,1.4539703130722046,0.6176126599311829,0.8363576531410217,-124.61841583251953,-122.7984848022461,-132.39939880371094,7.780982971191406,9.600914001464844,2394.6275138933497,14778.282766675191,0.9686986804008484,0.9711393117904663,0.964168906211853,0.004529774188995361,0.006970405578613281,9,9,9,9,7.357559e-05,0.041728523,0.14995727,0.046478853,0.33571386,0.009795947,9.31822e-06,0.010890472,1.9263076e-05,0.4053329,3.7287195e-15,1.2840959e-06,1.9512704e-07,6.718615e-07,0.005928487,8.12631e-08,9.923265e-15,2.2598572e-06,3.9326079e-10,0.99406695
14,28.302579879760742,1.4695441722869873,0.016231756657361984,1.4533123970031738,1.3880293369293213,0.6642347574234009,0.7237945795059204,-81.39926147460938,-84.74127197265625,-99.31257629394531,17.913314819335938,14.571304321289062,60207941.44898767,2129301.0137910005,0.9871024489402771,0.9867523908615112,0.9831371903419495,0.003965258598327637,0.0036152005195617676,9,9,9,9,0.029559856,0.008930838,0.0047517545,0.008709544,0.17301284,0.036307666,0.027424816,0.14574596,0.034901615,0.530655,0.0020341778,1.42985845e-08,6.629021e-10,2.368386e-09,0.0001327764,1.1268187e-09,1.038588e-06,1.8791253e-06,1.9632933e-05,0.9978105
15,36.16061019897461,1.9100327491760254,7.866374653531238e-05,1.9099540710449219,1.6996073722839355,0.20603230595588684,1.493575096130371,-122.8949966430664,-127.89496612548828,-132.77963256835938,9.884635925292969,4.884666442871094,19626.499066606913,132.24634626502026,0.9716740846633911,0.9694458246231079,0.9666439890861511,0.00503009557723999,0.002801835536956787,0,0,0,0,0.23339598,2.0002636e-07,0.05963507,0.2016512,0.034374394,0.20246217,0.08861158,0.008824333,0.13957897,0.031466056,0.9999944,6.199798e-19,2.8841484e-08,1.3893168e-07,2.347561e-11,3.4120137e-06,4.663784e-07,1.2204888e-10,1.5397887e-06,2.4632898e-10
16,22.126258850097656,1.39548659324646,0.0012085699709132314,1.3942780494689941,1.4724056720733643,0.6692027449607849,0.8032029271125793,-78.28297424316406,-75.70746612548828,-77.38021850585938,-0.9027557373046875,1.6727523803710938,0.40545080290811186,5.32680904345049,0.9881311655044556,0.9895328283309937,0.9878653883934021,0.0002657771110534668,0.0016674399375915527,1,1,1,1,1.4873317e-05,0.46223304,0.27262154,0.05942462,0.029221462,0.00031276653,0.0010078287,0.004610099,0.14179836,0.028755363,2.4828986e-15,0.9998861,1.7983086e-05,9.411655e-05,7.6460665e-08,2.919545e-13,3.9897404e-07,7.165353e-08,1.1049729e-06,1.3732489e-07
17,26.22425651550293,1.1875152587890625,0.0016891441773623228,1.185826063156128,1.1285054683685303,0.37429165840148926,0.754213809967041,-125.8808822631836,-128.80007934570312,-125.2537841796875,-0.6270980834960938,-3.546295166015625,0.5341395826244234,0.028831257053350472,0.9702600240707397,0.9693031311035156,0.9683780670166016,0.0018819570541381836,0.0009250640869140625,5,5,5,5,0.3072077,0.01570575,0.0009522647,7.558248e-05,0.04045938,0.5151377,0.0026289218,4.814464e-08,0.115020454,0.0028122077,3.2675034e-05,0.0001034464,1.7381542e-09,8.104005e-11,1.0546399e-06,0.9998422,2.7799495e-06,1.1462878e-13,1.7783055e-05,8.335628e-11
18,30.626867294311523,1.8947681188583374,0.003840413875877857,1.8909276723861694,1.9719620943069458,0.19095608592033386,1.7810059785842896,-109.66150665283203,-116.40467071533203,-124.71943664550781,15.057929992675781,8.314765930175781,3463984.218091158,4083.729447601789,0.9767388105392456,0.975071907043457,0.9716418981552124,0.005096912384033203,0.003430008888244629,2,2,2,2,0.04057931,4.9945036e-05,0.34710124,0.17634292,0.13537376,0.056329165,0.066890255,0.020431018,0.08952411,0.06737823,1.8615485e-05,7.4495393e-10,0.9996092,0.00012907156,0.00022491827,1.7650114e-05,4.390703e-08,3.2419651e-09,5.3686995e-07,2.2898936e-09
19,18.786075592041016,1.2995251417160034,0.015028818510472775,1.2844963073730469,1.4262022972106934,0.3443986177444458,1.0818036794662476,-72.5634765625,-74.393310546875,-74.77252960205078,2.2090530395507812,0.37921905517578125,9.107088256046806,1.4611430716417921,0.9891991019248962,0.9887202382087708,0.9889987111091614,0.00020039081573486328,-0.000278472900390625,7,7,7,7,0.0012220189,0.05041237,0.067485,0.09572893,0.01826793,0.015325966,9.540952e-06,0.597285,9.187945e-05,0.1541714,4.1538806e-07,7.0300157e-06,0.0005159193,0.0010667105,8.469721e-09,1.2337629e-06,9.624437e-09,0.9981821,8.182951e-10,0.00022650062
20,23.356826782226562,1.7505475282669067,0.02337518520653248,1.7271723747253418,1.7488584518432617,0.4772913455963135,1.2715671062469482,-144.7189483642578,-132.4423828125,-115.62581634521484,-29.09313201904297,-16.816566467285156,2.3174656350247023e-13,4.9734525483457474e-08,0.9564316868782043,0.9639365673065186,0.9767760038375854,-0.020344316959381104,-0.012839436531066895,7,7,7,7,5.0832477e-10,0.027923843,0.10584198,0.051748723,0.26902136,0.0131828785,0.010135119,0.27291247,0.21364833,0.035585247,3.3035994e-15,6.558704e-09,0.003200562,2.1961384e-08,1.1069475e-06,2.0892441e-09,4.6893117e-10,0.99661326,0.00018471932,3.4084889e-07
21,36.20437240600586,1.7395660877227783,0.0008841670351102948,1.7386819124221802,1.74458909034729,0.40700745582580566,1.3375816345214844,-134.33590698242188,-139.2760009765625,-207.82444763183594,73.48854064941406,68.54844665527344,8.235077433814118e+31,5.8913133854208946e+29,0.9657782316207886,0.9617623686790466,0.8752089142799377,0.09056931734085083,0.08655345439910889,3,3,3,3,0.09487554,4.011205e-09,3.666242e-07,0.3794457,0.03513788,0.1089193,0.00041617372,0.12216924,0.13545044,0.123585306,8.134231e-05,9.4808935e-12,4.162855e-13,0.99991596,1.3232082e-10,2.534969e-06,1.9473821e-12,2.1422352e-08,8.44661e-10,6.5118904e-08
22,37.33285140991211,2.08274507522583,0.0003557855961844325,2.0823893547058105,1.9678215980529785,0.5491428375244141,1.4186787605285645,-68.31204223632812,-64.19741821289062,-130.8355712890625,62.523529052734375,66.63815307617188,1.4243727507389225e+27,8.721318863848701e+28,0.9900418519973755,0.9902130961418152,0.9660887122154236,0.023953139781951904,0.0241243839263916,3,8,3,3,2.6535353e-08,0.11691753,0.08756512,0.20069875,0.04961126,0.10881465,0.16958258,0.097333804,0.14059022,0.028886031,4.0974353e-16,8.61691e-08,2.0654621e-05,0.999971,1.6545592e-07,9.05361e-07,6.236874e-06,5.565282e-09,8.9110625e-07,4.920198e-09
23,29.423429489135742,1.3599834442138672,0.00020236559794284403,1.35978102684021,1.46320641040802,0.05530766770243645,1.4078987836837769,-127.2425308227539,-130.95626831054688,-139.60379028320312,12.361259460449219,8.64752197265625,233575.22348187855,5696.014351457119,0.9690802693367004,0.9671430587768555,0.9611295461654663,0.00795072317123413,0.00601351261138916,2,2,2,2,0.0507145,0.00011475466,0.61390144,0.013289388,0.058920644,0.009746747,0.1254336,0.01941166,0.08139059,0.027076691,1.8584101e-08,3.6797358e-09,0.9999839,2.98864e-08,2.234113e-09,4.298293e-14,3.2859682e-06,1.2732362e-05,1.7260556e-08,3.648437e-11
24,24.8360538482666,1.839939832687378,0.03772255405783653,1.8022172451019287,1.7165712118148804,0.3294356167316437,1.387135624885559,-98.75699615478516,-101.6297836303711,-105.83035278320312,7.073356628417969,4.200569152832031,1180.1025593874479,66.72429655816083,0.9824735522270203,0.9819608926773071,0.9795850515365601,0.002888500690460205,0.0023758411407470703,6,6,6,6,0.1452159,0.05575498,0.16929094,0.14613648,0.006473947,0.15522756,0.28942752,0.019889737,0.011605912,0.0009769986,0.0031601544,4.3530613e-07,7.542433e-05,0.0020710048,6.509535e-05,1.6308887e-06,0.9946263,2.3855065e-09,1.2788897e-09,2.4826384e-11
25,38.1069450378418,1.6975672245025635,0.00251495442353189,1.6950522661209106,1.8147767782211304,0.8223389387130737,0.9924378395080566,-123.50469207763672,-125.50105285644531,-173.9254913330078,50.420799255371094,48.4244384765625,7.89723187496565e+21,1.0726707039614666e+21,0.9714765548706055,0.9703148603439331,0.9241815209388733,0.04729503393173218,0.046133339405059814,8,9,9,9,0.009825458,0.000105412815,0.0041872086,0.09336057,0.05581497,0.10254991,0.03759691,0.057059925,0.3539377,0.28556195,3.7744287e-12,2.803568e-11,8.856146e-16,2.2707585e-05,1.0058661e-07,8.4103064e-08,3.5972091e-12,5.6261153e-05,0.00016930472,0.99975157
26,35.790401458740234,1.6706297397613525,0.07017411291599274,1.600455641746521,1.7911159992218018,0.43555551767349243,1.355560541152954,-128.53663635253906,-136.3674774169922,-132.94924926757812,4.4126129150390625,-3.4182281494140625,82.48470770759364,0.032770447865975855,0.9687419533729553,0.9647416472434998,0.9667288661003113,0.002013087272644043,-0.0019872188568115234,3,3,3,3,0.0036128582,2.5220686e-06,0.09055108,0.43498528,0.062165774,0.09989205,0.20765093,0.034760322,0.0398624,0.026516743,0.0014730172,1.6088778e-09,0.008477652,0.9887061,3.514812e-08,5.096322e-07,1.8434516e-12,1.3936257e-06,2.2813384e-14,0.0013413125
27,40.183040618896484,1.6954760551452637,0.10380324721336365,1.5916727781295776,1.8164739608764648,0.30143246054649353,1.515041470527649,-176.04156494140625,-168.7051239013672,-204.26370239257812,28.222137451171875,35.55857849121094,1806003395732.0432,2772645992764105.0,0.922163724899292,0.9354120492935181,0.8825795650482178,0.03958415985107422,0.05283248424530029,4,4,4,4,0.08116986,1.3053739e-12,0.017566828,0.12586604,0.35155368,0.06841783,0.1422799,1.320353e-05,0.21291672,0.00021594064,1.2664987e-09,4.3722983e-22,2.3777624e-09,0.009138064,0.9825384,1.2950769e-06,0.0072522378,5.3335293e-16,0.00020665748,0.0008632768
28,32.12791061401367,1.4987945556640625,0.003134898841381073,1.4956597089767456,1.6500678062438965,0.28279000520706177,1.3672778606414795,-91.73751068115234,-94.45702362060547,-108.73910522460938,17.00159454345703,14.282081604003906,24193499.599586625,1594517.282196164,0.9846810102462769,0.9838686585426331,0.9799736738204956,0.00470733642578125,0.003894984722137451,8,8,8,8,0.004337214,0.00015700044,0.0606547,0.34328842,0.020019425,0.10138018,0.05101735,0.007106338,0.39397186,0.018067542,5.356463e-11,9.940231e-11,1.0691213e-08,0.00013553108,3.2932812e-13,0.000186979,2.9176696e-11,1.6287974e-10,0.9996775,1.0098403e-09
29,31.379484176635742,1.3904461860656738,0.002630313392728567,1.3878158330917358,1.2844867706298828,0.11109261214733124,1.1733942031860352,-97.37010192871094,-103.82011413574219,-117.63008880615234,20.259986877441406,13.809974670410156,629217081.9378333,994479.4072349619,0.981927216053009,0.9798913598060608,0.9753471612930298,0.006580054759979248,0.004544198513031006,2,2,2,2,0.0060165585,0.06354091,0.5256416,0.24070008,3.7188673e-08,0.08725759,0.015478558,0.037980784,0.01633026,0.007053586,4.3589305e-09,6.8716757e-09,0.9997267,3.9434286e-05,8.5576697e-16,1.8485799e-12,1.8139491e-07,0.00023370003,2.8692408e-09,1.88801e-10
30,20.844005584716797,1.7046918869018555,0.0115282591432333,1.6931636333465576,1.3000307083129883,0.6858536005020142,0.6141771078109741,-78.69432830810547,-85.51094055175781,-101.36275482177734,22.668426513671875,15.851814270019531,6994755659.180703,7662234.964784512,0.9879769682884216,0.9865463972091675,0.9812477827072144,0.006729185581207275,0.005298614501953125,9,9,9,9,8.052639e-05,0.061514024,0.16656756,0.07775967,0.05637583,0.043541282,0.01878221,0.06141834,0.043301795,0.47065875,2.4664941e-09,2.1822523e-06,5.1722905e-05,0.000578282,6.468462e-05,3.0610983e-09,8.399616e-09,0.00030707166,0.00027954506,0.9987165
31,19.943153381347656,1.1393821239471436,0.000628202804364264,1.138753890991211,1.244949221611023,0.3761640787124634,0.8687851428985596,-83.54310607910156,-87.02556610107422,-106.98976135253906,23.4466552734375,19.964195251464844,15231862279.612358,468101285.0273302,0.9872666001319885,0.9860737323760986,0.9801969528198242,0.007069647312164307,0.005876779556274414,6,6,6,6,0.00064586475,0.053334158,0.07556039,0.01267366,6.287745e-05,0.18400486,0.6421188,0.0124745425,0.018972777,0.00015205526,1.0472662e-10,2.8059399e-06,5.3751282e-05,5.6859795e-11,6.335335e-11,1.2102022e-07,0.9999429,1.5648524e-11,3.255868e-07,3.4343461e-12
32,31.66824722290039,1.613823652267456,0.029037127271294594,1.5847865343093872,1.718950629234314,0.4836786687374115,1.23527193069458,-114.57733917236328,-113.26216888427734,-132.20460510253906,17.62726593017578,18.94243621826172,45229764.29449916,168498299.92867374,0.9756346344947815,0.9774042367935181,0.9687976837158203,0.006836950778961182,0.008606553077697754,9,7,9,9,0.0057222713,0.09690159,0.02550949,0.019058041,0.030037133,0.04137755,0.0127529865,0.27768028,0.06466033,0.42630035,3.7514933e-14,1.866395e-06,1.4874456e-10,5.897144e-10,0.0007330336,1.8179324e-09,2.1830123e-13,0.0034474214,1.9122325e-08,0.9958177
33,31.103866577148438,1.5464050769805908,5.7808487326838076e-05,1.5463472604751587,1.6562165021896362,0.22667504847049713,1.4295414686203003,-134.4112091064453,-140.58938598632812,-130.30177307128906,-4.10943603515625,-10.287612915039062,0.01641703054407864,3.405230220955165e-05,0.9661660194396973,0.9591417908668518,0.968610405921936,-0.0024443864822387695,-0.009468615055084229,2,2,2,2,2.3411649e-06,0.07641862,0.39905083,0.26512456,0.0005363081,0.087368734,0.048760436,0.120954834,0.0017390574,4.4291366e-05,1.9781389e-08,4.3403466e-07,0.9999959,4.143744e-07,4.4404576e-15,1.5382844e-11,1.4611752e-08,3.21187e-06,3.2655761e-10,2.8055595e-15
34,29.13555145263672,1.782586932182312,0.0060266656801104546,1.7765603065490723,1.7358477115631104,0.35016366839408875,1.3856840133666992,-135.71531677246094,-136.91761779785156,-141.59378051757812,5.8784637451171875,4.6761627197265625,357.2599775270781,107.3573210260076,0.9644437432289124,0.9619516730308533,0.9604677557945251,0.003975987434387207,0.001483917236328125,0,0,0,0,0.2910366,3.194875e-12,0.19179115,0.000532821,0.04413983,0.09628627,0.051380422,0.18588774,8.776809e-07,0.13894425,0.99931014,1.990822e-21,0.000573313,2.3007928e-10,4.85666e-10,0.00011632137,3.175024e-08,2.0662443e-07,3.0036498e-10,1.4591654e-08
35,28.309606552124023,1.797573447227478,0.003956430591642857,1.7936170101165771,1.7630441188812256,0.7642984390258789,0.9987456798553467,-89.95480346679688,-94.10760498046875,-97.13427734375,7.179473876953125,3.02667236328125,1312.2176886307902,20.628474183194886,0.9853522181510925,0.9836789965629578,0.9828528761863708,0.0024993419647216797,0.0008261203765869141,9,9,9,9,0.05049015,0.0098978495,0.018207582,0.17937316,0.05903436,0.1318668,1.6445314e-05,0.20227699,0.026974782,0.32186186,4.2721084e-08,4.5991277e-10,3.9622272e-10,1.6550244e-05,5.87284e-06,2.3508417e-06,1.2934918e-10,0.00041509554,4.077406e-09,0.99956006
36,24.540246963500977,1.1069878339767456,9.9960234365426e-05,1.1068878173828125,1.0755540132522583,0.20154635608196259,0.8740076422691345,-77.5809326171875,-83.98002624511719,-98.89815521240234,21.317222595214844,14.918128967285156,1811140501.6838653,3012042.467641687,0.9883032441139221,0.987321674823761,0.982971727848053,0.005331516265869141,0.004349946975708008,9,7,7,7,6.3776624e-06,0.0032812594,7.0651204e-08,9.752421e-05,0.00545156,0.033829898,4.8600333e-07,0.4196579,0.092112385,0.4455625,5.0583053e-09,6.0743573e-06,8.053292e-11,4.5855109e-10,3.0011398e-09,2.4416191e-11,6.6510965e-14,0.9999925,2.0986222e-07,1.1789855e-06
37,31.550588607788086,1.7170453071594238,0.004158506169915199,1.7128868103027344,1.8445029258728027,0.38343292474746704,1.4610700607299805,-91.44650268554688,-90.43144989013672,-108.95311737060547,17.506614685058594,18.52166748046875,40089085.97605546,110626196.87786192,0.9849408268928528,0.984775722026825,0.9782719016075134,0.0066689252853393555,0.0065038204193115234,8,8,8,8,8.053506e-05,0.0004856512,0.010972514,0.114101514,0.045996197,0.14398319,0.076648004,0.040303383,0.39688903,0.17053993,2.1505953e-09,1.226208e-07,3.2982562e-08,1.847688e-05,2.2404592e-08,0.00041784643,5.6911776e-06,4.5748942e-09,0.9995418,1.5958065e-05
38,33.31428146362305,1.9001790285110474,0.062335189431905746,1.837843894958496,1.7943127155303955,0.15830659866333008,1.6360061168670654,-104.77338409423828,-115.27102661132812,-137.5491485595703,32.77576446533203,22.278121948242188,171527456397359.06,4734405248.710099,0.9775466322898865,0.9750121831893921,0.9627673029899597,0.014779329299926758,0.012244880199432373,0,0,0,0,0.3300561,7.408033e-10,0.06648668,0.031690516,0.1583181,0.1472284,0.024741942,0.034378696,0.07834727,0.12875226,0.9892758,1.00099213e-19,7.258755e-06,1.6510078e-10,2.3143502e-06,9.522142e-05,0.0100013,0.00060910394,1.6911523e-09,9.056669e-06
39,33.662654876708984,1.6823598146438599,0.0018174665747210383,1.6805423498153687,1.689612627029419,0.4144565165042877,1.2751561403274536,-122.8375015258789,-134.95675659179688,-140.7875213623047,17.95001983642578,5.8307647705078125,62458933.60495017,340.61907491041814,0.9670431613922119,0.9653892517089844,0.9591078758239746,0.007935285568237305,0.006281375885009766,5,5,5,5,0.1547591,1.6818295e-06,0.02708477,0.01567815,0.15276928,0.42625445,0.12933376,0.014261169,0.030679725,0.0491779,0.00012975556,7.169587e-12,8.292701e-09,2.2330867e-06,9.541059e-07,0.9998243,1.9306422e-06,1.820492e-09,4.0825562e-05,2.588578e-10
